iter	Logloss
0	0.5883202096
1	0.4923101263
2	0.4229552796
3	0.3602342015
4	0.3296608992
5	0.2976163999
6	0.2712489358
7	0.2572042055
8	0.2382702011
9	0.2290947663
10	0.2144943744
11	0.2073991591
12	0.1961347212
13	0.1828574173
14	0.1717695296
15	0.1649911735
16	0.1588243634
17	0.1517571057
18	0.1451015135
19	0.1396750282
20	0.1360712795
21	0.1301327917
22	0.1256373521
23	0.1210311147
24	0.119205626
25	0.1165795751
26	0.1144048455
27	0.1093117792
28	0.1077439366
29	0.1026799672
30	0.09866146095
31	0.09561679906
32	0.09290895596
33	0.09044497957
34	0.08822442918
35	0.08459727655
36	0.08238331325
37	0.08064155492
38	0.07702997867
39	0.0754633566
40	0.0750332457
41	0.0733721415
42	0.07180630754
43	0.07070612556
44	0.06903717401
45	0.06758694204
46	0.06659564592
47	0.06447585257
48	0.0624925055
49	0.06019438733
50	0.05897100788
51	0.05629470566
52	0.05530996645
53	0.05444398815
54	0.05419178347
55	0.05276359793
56	0.05116585818
57	0.04965676061
58	0.04801380169
59	0.04675137374
60	0.04662699622
61	0.04457531755
62	0.04388861511
63	0.04255537498
64	0.04166115114
65	0.04137048476
66	0.03978848848
67	0.03950595713
68	0.0387968391
69	0.03853002655
70	0.03813485647
71	0.03711229071
72	0.03677311922
73	0.03562769983
74	0.03485287683
75	0.03428277605
76	0.03342170115
77	0.0333371473
78	0.03308396875
79	0.03227469896
80	0.03214607524
81	0.03143318702
82	0.03034249966
83	0.02981064307
84	0.02973533352
85	0.02893727753
86	0.02797876897
87	0.02735039196
88	0.02658964944
89	0.02654449331
90	0.02630804364
91	0.02552309696
92	0.02497848845
93	0.02454328973
94	0.02425762143
95	0.02386184602
96	0.02351202568
97	0.02309454427
98	0.02282884233
99	0.02269977934
100	0.02214505946
101	0.02193192721
102	0.0214316332
103	0.02097236284
104	0.02073948683
105	0.02063716166
106	0.0202649283
107	0.02021939753
108	0.01986661389
109	0.01982412889
110	0.01961552352
111	0.01933813442
112	0.01931070296
113	0.01888649402
114	0.01877432519
115	0.01830067097
116	0.01826855148
117	0.0182405814
118	0.018063064
119	0.01766935935
120	0.01764215123
121	0.0176180539
122	0.01759580969
123	0.0174914657
124	0.01724624323
125	0.01717991016
126	0.01711410177
127	0.01695306964
128	0.01661993308
129	0.01660368924
130	0.01652978466
131	0.01634375014
132	0.01613132176
133	0.0161181302
134	0.0159487837
135	0.01581004315
136	0.01579721444
137	0.01546396616
138	0.01542194028
139	0.01502555915
140	0.01487563541
141	0.01473687458
142	0.0144672106
143	0.01433280597
144	0.01421992627
145	0.01395479881
146	0.01383399509
147	0.01379379198
148	0.01348499058
149	0.01346778966
150	0.01332281953
151	0.01322284392
152	0.01311281893
153	0.0129403065
154	0.01264482989
155	0.01247809577
156	0.01246712939
157	0.01246719457
158	0.01236821226
159	0.01235544942
160	0.01232541754
161	0.01226016576
162	0.01215013253
163	0.01191720172
164	0.01191006408
165	0.0118715352
166	0.01183940559
167	0.01182655836
168	0.01169755552
169	0.01165677974
170	0.01145329143
171	0.01141471694
172	0.01134653379
173	0.01119766164
174	0.01094846075
175	0.01092475015
176	0.01074800893
177	0.01063156397
178	0.01052130902
179	0.01042052251
180	0.0102522089
181	0.01022197174
182	0.01008173862
183	0.009936837246
184	0.009931083535
185	0.009804431222
186	0.009641047847
187	0.009495209446
188	0.009382201008
189	0.009304017971
190	0.00929650597
191	0.009199749663
192	0.009105838313
193	0.008971571001
194	0.008941130085
195	0.008905123855
196	0.008851750898
197	0.00872403774
198	0.008672781062
199	0.008651233984
200	0.008648218796
201	0.008574397607
202	0.008520519768
203	0.00847508664
204	0.008456563105
205	0.008341404056
206	0.008330927817
207	0.008330975867
208	0.008330892876
209	0.008318449915
210	0.00821708563
211	0.008194215095
212	0.008088319866
213	0.00805016091
214	0.008032776672
215	0.00801132186
216	0.007933469677
217	0.007828508289
218	0.007828513764
219	0.007828479134
220	0.007793908151
221	0.007743652608
222	0.007717339259
223	0.007681918921
224	0.007669125341
225	0.007669089281
226	0.007558064313
227	0.00755355367
228	0.007531329769
229	0.007463253269
230	0.007458585701
231	0.007371875663
232	0.007362054494
233	0.007281974146
234	0.007236878821
235	0.007143999712
236	0.007084036343
237	0.00707361591
238	0.007045343434
239	0.007045301292
240	0.007000896775
241	0.007000880298
242	0.006975531661
243	0.006910699387
244	0.006906091515
245	0.006835222926
246	0.006809882739
247	0.006704415317
248	0.006665291478
249	0.006579153074
250	0.006557215116
251	0.006527835978
252	0.006508487454
253	0.006508447382
254	0.006454972227
255	0.006454870972
256	0.006451327666
257	0.006451250663
258	0.006451247327
259	0.00644821089
260	0.006448074835
261	0.006413572701
262	0.006393387096
263	0.006380743604
264	0.006347466743
265	0.006347022404
266	0.006347016906
267	0.00632787404
268	0.006326020304
269	0.006306325869
270	0.006294525532
271	0.006216221894
272	0.006214990442
273	0.006184833337
274	0.006184511966
275	0.006155960654
276	0.006155968603
277	0.006145873836
278	0.006091283879
279	0.006065676969
280	0.006007297284
281	0.006004161201
282	0.005969119674
283	0.00594005479
284	0.005938576598
285	0.005896734632
286	0.005836945124
287	0.005834376861
288	0.005834376188
289	0.005820999077
290	0.005808038459
291	0.005808019796
292	0.005781191155
293	0.005778896694
294	0.005756639677
295	0.005707398704
296	0.005707388064
297	0.005692153128
298	0.005645108749
299	0.005645090898
300	0.005644875801
301	0.005643181004
302	0.005600040654
303	0.005554537973
304	0.005552544808
305	0.005541095532
306	0.005517703162
307	0.005517703162
308	0.005517682145
309	0.005454781077
310	0.005445329779
311	0.00544307346
312	0.00544063356
313	0.005428981753
314	0.00542403637
315	0.005405114172
316	0.005371207843
317	0.005344136946
318	0.005344184292
319	0.005314403719
320	0.00531438478
321	0.005265086981
322	0.005261686125
323	0.005248377135
324	0.005194596754
325	0.005194626685
326	0.005194558971
327	0.005194582632
328	0.005190502402
329	0.005190353141
330	0.005154967564
331	0.005154982583
332	0.005153714997
333	0.005153736161
334	0.005153717883
335	0.005153729182
336	0.005127114722
337	0.005127074098
338	0.005111872307
339	0.005111859297
340	0.005111831819
341	0.005111684128
342	0.00510211008
343	0.005102103067
344	0.005077773544
345	0.005074554016
346	0.00503418758
347	0.005032383449
348	0.005032248416
349	0.005032211806
350	0.005032050189
351	0.00503206326
352	0.005005741373
353	0.004971452763
354	0.004971391781
355	0.004971371726
356	0.004971380081
357	0.004970236458
358	0.004946038488
359	0.004944059668
360	0.004932330441
361	0.004930997199
362	0.004917928718
363	0.004876249135
364	0.004876197847
365	0.004862550116
366	0.004862517139
367	0.004854792105
368	0.00485475439
369	0.004804404743
370	0.004804401209
371	0.004801481364
372	0.004769201195
373	0.004769198324
374	0.00475263609
375	0.004752658915
376	0.004752578941
377	0.004752388194
378	0.004734078345
379	0.004734034616
380	0.004723515766
381	0.004723488011
382	0.00472342769
383	0.004723469069
384	0.004689096258
385	0.004647968769
386	0.004636015083
387	0.004635959317
388	0.004592153937
389	0.004584922311
390	0.004584957119
391	0.004584886873
392	0.004558462038
393	0.004542686533
394	0.004524746342
395	0.004494695207
396	0.004494737888
397	0.004494233338
398	0.004494186538
399	0.004494113073
400	0.004494111897
401	0.004494111897
402	0.004491852342
403	0.004491872578
404	0.004476210919
405	0.004476197894
406	0.004476227876
407	0.00447615464
408	0.004471054288
409	0.004440716001
410	0.004415178981
411	0.004415227632
412	0.004400055209
413	0.004399684402
414	0.00439967198
415	0.004371016505
416	0.004370752685
417	0.004370709107
418	0.004370655026
419	0.004370569989
420	0.004336265213
421	0.004336265386
422	0.0043258886
423	0.004323973152
424	0.004323997334
425	0.004291673401
426	0.004281493581
427	0.004279082728
428	0.004279121119
429	0.004278951949
430	0.004266206862
431	0.004265894144
432	0.004265850198
433	0.004253035651
434	0.004253046651
435	0.004252873142
436	0.004252861517
437	0.004252642292
438	0.004252593958
439	0.004217142782
440	0.004197941142
441	0.004176288961
442	0.004176263476
443	0.004176282503
444	0.004175543148
445	0.004161585424
446	0.004161454197
447	0.00415756658
448	0.004140457482
449	0.004138718836
450	0.004100942775
451	0.004100932132
452	0.004084342176
453	0.004084376177
454	0.004079212744
455	0.004076944194
456	0.004076959985
457	0.004076950566
458	0.004070665897
459	0.004070650866
460	0.004057948414
461	0.004053534218
462	0.004053559402
463	0.004053457133
464	0.004053425464
465	0.004053432671
466	0.004048647267
467	0.004048670377
468	0.004014493086
469	0.003970463392
470	0.003952799071
471	0.003952718664
472	0.00395077119
473	0.003950796734
474	0.003910270394
475	0.00391021005
476	0.003910161317
477	0.003910144318
478	0.00391012421
479	0.003909885844
480	0.003894073617
481	0.003894029605
482	0.003893893839
483	0.003878792788
484	0.003878765688
485	0.003864137526
486	0.003864134691
487	0.003863941448
488	0.003863923205
489	0.003863843387
490	0.003863864341
491	0.0038597171
492	0.003859684415
493	0.003859655061
494	0.003855263053
495	0.003854783585
496	0.003839428288
497	0.003839464369
498	0.003834331898
499	0.003834357502
500	0.003834276936
501	0.003834265443
502	0.003834194965
503	0.003826290861
504	0.003826262087
505	0.003793770963
506	0.003793432607
507	0.003793457476
508	0.003793467849
509	0.003764023863
510	0.003752515859
511	0.003752501817
512	0.003728841672
513	0.003727482124
514	0.003727389164
515	0.003722468816
516	0.003722472923
517	0.003715397036
518	0.003715339453
519	0.003715243
520	0.003674603193
521	0.003674662632
522	0.00367461003
523	0.003674613316
524	0.003674523376
525	0.003674515427
526	0.003674501296
527	0.003651073917
528	0.003650981012
529	0.003651000077
530	0.003651013508
531	0.003651029127
532	0.003630882675
533	0.003630864929
534	0.00362628148
535	0.003626252031
536	0.003626270922
537	0.00362621165
538	0.003626182426
539	0.003606972388
540	0.00360691777
541	0.003603558148
542	0.003603496348
543	0.003603526645
544	0.003603495859
545	0.003603521133
546	0.003599684218
547	0.003599543042
548	0.003599579588
549	0.003599527064
550	0.003599531479
551	0.003581243017
552	0.003556489762
553	0.003532218429
554	0.003532184682
555	0.003532203893
556	0.003527869121
557	0.003527889443
558	0.003514358447
559	0.003510789526
560	0.003510747148
561	0.003510624056
562	0.003510565728
563	0.003510552459
564	0.00347826482
565	0.003478249627
566	0.00347822614
567	0.003478204011
568	0.003478051883
569	0.003478057904
570	0.003478074128
571	0.003477991875
572	0.003477971642
573	0.003474037233
574	0.003453787
575	0.003453765184
576	0.003453771383
577	0.003453584651
578	0.003426289838
579	0.003426325843
580	0.003426205156
581	0.003400984031
582	0.003374765149
583	0.003371261672
584	0.003371285492
585	0.00337124579
586	0.003371228645
587	0.003365274218
588	0.003365306714
589	0.003342123941
590	0.003323461996
591	0.003323462602
592	0.003322698035
593	0.003322412054
594	0.003322392104
595	0.003322369799
596	0.003321668693
597	0.003321674455
598	0.003318122072
599	0.003318047826
600	0.003318040318
601	0.003317888296
602	0.003302513138
603	0.003302539374
604	0.003302525176
605	0.003279418046
606	0.003279402975
607	0.003279366321
608	0.003279255782
609	0.00325683247
610	0.003256811801
611	0.003256722329
612	0.00325433428
613	0.00325430487
614	0.003254293338
615	0.003254303236
616	0.003252001762
617	0.003237320737
618	0.003235773923
619	0.003222271375
620	0.003222246252
621	0.003222247307
622	0.003222269034
623	0.003222207997
624	0.003222203961
625	0.003222144413
626	0.003221466126
627	0.003220703164
628	0.003220675954
629	0.003220611671
630	0.003220582217
631	0.003220576338
632	0.003208580045
633	0.003208580045
634	0.003187246634
635	0.003187245078
636	0.003187245226
637	0.003187184429
638	0.003187020901
639	0.003186764309
640	0.003186751835
641	0.00318659152
642	0.003186459275
643	0.003173815203
644	0.003173808512
645	0.003173777245
646	0.003173780363
647	0.003163958717
648	0.003163969583
649	0.003163809397
650	0.003163785994
651	0.00314445643
652	0.003144402066
653	0.003140831374
654	0.003140813803
655	0.003140803505
656	0.003140830178
657	0.003140813335
658	0.003140792412
659	0.003140800444
660	0.003140798949
661	0.003140805669
662	0.003140778151
663	0.003140715037
664	0.003140643102
665	0.00314065386
666	0.003130201964
667	0.003130119196
668	0.003111697257
669	0.003111664097
670	0.00311169616
671	0.003111696179
672	0.00309096012
673	0.00309094658
674	0.003086730556
675	0.003086786674
676	0.003067333025
677	0.003067325026
678	0.003044712592
679	0.003044724492
680	0.003027541295
681	0.003027503591
682	0.003027507409
683	0.003027509127
684	0.00302746593
685	0.003022713788
686	0.003022725502
687	0.003022732847
688	0.003022693069
689	0.003003729249
690	0.003003696985
691	0.003003640908
692	0.003003611516
693	0.003003572654
694	0.003003526133
695	0.00300348324
696	0.002995387494
697	0.002995397568
698	0.002995398694
699	0.002995394424
700	0.002995394424
701	0.002995327285
702	0.002995326991
703	0.00299367742
704	0.002987894435
705	0.002987887883
706	0.0029868563
707	0.002986861179
708	0.002984257105
709	0.002984109279
710	0.002984049397
711	0.002968734758
712	0.002968712132
713	0.002968703242
714	0.002968428896
715	0.002968413035
716	0.002968299905
717	0.002967794632
718	0.002967805838
719	0.002967740525
720	0.002967378648
721	0.00296735318
722	0.002967392843
723	0.002967312886
724	0.002967316987
725	0.002967268508
726	0.002966519968
727	0.002966410019
728	0.002961170505
729	0.002961170505
730	0.002961153251
731	0.002946193187
732	0.0029302957
733	0.002930332647
734	0.002930256702
735	0.00293028208
736	0.002930177748
737	0.002908629841
738	0.002908620992
739	0.002908597463
740	0.002908547613
741	0.002908518944
742	0.002908500912
743	0.002908488533
744	0.002908516609
745	0.002908474082
746	0.002890793106
747	0.002890603227
748	0.002890575119
749	0.002890513912
750	0.002890513912
751	0.002890437265
752	0.002890456396
753	0.002890454172
754	0.002890417869
755	0.002890405332
756	0.002890393335
757	0.002890393335
758	0.002890406522
759	0.002890339422
760	0.002890317548
761	0.002878295066
762	0.002878208518
763	0.002878237992
764	0.002878213984
765	0.002877470192
766	0.002877437069
767	0.002877411926
768	0.002877267355
769	0.002877257595
770	0.002877307989
771	0.002877251136
772	0.002877297272
773	0.002877214883
774	0.002877224496
775	0.002872201548
776	0.002872220737
777	0.002872232198
778	0.002872190106
779	0.002867777953
780	0.002858041047
781	0.002838072157
782	0.002838109248
783	0.002829183802
784	0.00282915398
785	0.002829079716
786	0.002829129951
787	0.002829151826
788	0.002828995152
789	0.002828975784
790	0.002828969446
791	0.002828952612
792	0.002828924105
793	0.002828908145
794	0.002828903352
795	0.002828887272
796	0.00282396919
797	0.002823967239
798	0.002823928273
799	0.002823878037
800	0.002823850172
801	0.002823821317
802	0.002823824967
803	0.002823751996
804	0.002823654291
805	0.00282352316
806	0.002823541701
807	0.002823540484
808	0.002821696923
809	0.002821727106
810	0.002821728064
811	0.002817420857
812	0.00280437532
813	0.002804353965
814	0.002804116274
815	0.002804083359
816	0.00280402039
817	0.002804005591
818	0.002804038693
819	0.002803934684
820	0.002803939984
821	0.00280394223
822	0.002803949622
823	0.002801311801
824	0.002801298916
825	0.00280125634
826	0.002801255718
827	0.002801223962
828	0.002801080123
829	0.002801095985
830	0.002801095985
831	0.00280109617
832	0.002801046599
833	0.002801057537
834	0.002801002122
835	0.002801010568
836	0.002800990702
837	0.002800945398
838	0.002800940465
839	0.002800997679
840	0.002798692408
841	0.002798657441
842	0.002798665305
843	0.00279870167
844	0.002798656023
845	0.002798607364
846	0.002798614687
847	0.002798623132
848	0.002798623132
849	0.002798588486
850	0.002798626368
851	0.002780263217
852	0.002767763408
853	0.002767776821
854	0.002767710573
855	0.00276771622
856	0.002767730878
857	0.002767713462
858	0.002767697033
859	0.002767668123
860	0.002767667687
861	0.002767702816
862	0.002767624388
863	0.002767621372
864	0.002767572249
865	0.002767560608
866	0.002767547262
867	0.002767528546
868	0.00276750467
869	0.002767447675
870	0.002767462659
871	0.002763836888
872	0.002763792027
873	0.002763760316
874	0.00276346889
875	0.002763408187
876	0.00276324974
877	0.002763165872
878	0.002763031483
879	0.002763067227
880	0.002763079144
881	0.002763044122
882	0.002763035885
883	0.002763000822
884	0.002762790337
885	0.002762771203
886	0.002758314432
887	0.002758302871
888	0.00275829899
889	0.002758322725
890	0.002744946316
891	0.002744876949
892	0.002744877846
893	0.002744841576
894	0.002744824452
895	0.002738986161
896	0.002738968283
897	0.002738815798
898	0.00273876571
899	0.002738715518
900	0.002738687434
901	0.002738718321
902	0.002738661729
903	0.002738555834
904	0.00273851721
905	0.002738550194
906	0.002729565729
907	0.002729545918
908	0.002729489829
909	0.002729486045
910	0.002729411072
911	0.002729402798
912	0.002729425747
913	0.002729399164
914	0.002729357159
915	0.002729322986
916	0.002729343284
917	0.002729364902
918	0.002729287688
919	0.002729319328
920	0.002729308011
921	0.002729298772
922	0.002725650013
923	0.002725654734
924	0.002725622361
925	0.002725624384
926	0.002725371267
927	0.002725378528
928	0.002725342296
929	0.002725340101
930	0.002725317554
931	0.002725287673
932	0.002725313338
933	0.002725243399
934	0.002725243503
935	0.002725286267
936	0.002725209049
937	0.002725087125
938	0.002725035612
939	0.002725055708
940	0.00272502213
941	0.002725021788
942	0.002724983747
943	0.002725034006
944	0.002724573737
945	0.002724553981
946	0.002724512437
947	0.002724517589
948	0.002724482473
949	0.002724469826
950	0.002724426357
951	0.002724426357
952	0.002724421732
953	0.002724359208
954	0.00272437513
